-,-,-
-11, -19, 1031
-18, -7, 1024
14, 182, 1026
14, 182, 1026
-7, 153, 1022
-6, 206, 1048
1, 194, 1008
5, 208, 1020
5, 208, 1020
-34, 235, 1039
-34, 268, 1034
19, 284, 1022
20, 288, 1009
-49, 203, 1053
-49, 203, 1053
-58, 136, 987
-39, 110, 1053
59, 136, 959
62, 106, 1000
-13, 0, 987
-13, 0, 987
-93, -124, 991
-133, -287, 998
-31, -358, 999
69, -364, 1043
92, -378, 1022
92, -378, 1037
-45, -431, 1037
-128, -469, 997
-55, -397, 1029
43, -303, 1018
-67, -276, 1027
-229, -386, 1006
-320, -447, 1042
-343, -444, 1039
-346, -350, 981
-389, -295, 1032
-354, -233, 1014
-264, -176, 981
-115, -88, 981
-35, -32, 1006
93, 37, 981
93, 37, 981
202, 111, 979
273, 180, 1008
375, 211, 991
505, 273, 1065
505, 273, 1065
604, 297, 1016
621, 274, 1009
586, 181, 1038
637, 128, 1003
663, 102, 1022
604, 50, 1014
474, 8, 1030
474, 8, 1030
428, -17, 997
293, -21, 1009
174, -48, 1023
76, -34, 1014
-45, -55, 1019
-45, -55, 1019
-153, -99, 957
-258, -35, 998
-389, -11, 1007
-525, -57, 1030
-591, -65, 1027
-639, -44, 1022
-550, -15, 1030
-,-,-
-9, 111, 1011
-15, 171, 1033
13, 205, 1033
0, 236, 1022
0, 236, 1022
-3, 278, 1019
-8, 326, 1026
-21, 309, 1029
33, 314, 1031
76, 278, 1013
76, 278, 1013
51, 179, 1036
7, 104, 986
-3, 61, 1018
37, 37, 1026
37, 37, 1026
-15, -54, 1010
-10, -194, 956
-36, -260, 1021
-24, -302, 1025
17, -276, 1019
-3, -317, 1020
-3, -317, 1020
-61, -400, 1020
-87, -435, 1046
-89, -433, 1024
-52, -413, 1008
-98, -318, 1026
-273, -411, 1036
-361, -452, 1019
-353, -449, 1003
-306, -395, 1038
-288, -305, 1024
-249, -240, 1060
-186, -195, 965
-86, -160, 1016
-21, -60, 1009
104, 80, 1034
186, 154, 962
186, 154, 962
246, 164, 1017
333, 196, 1021
409, 252, 982
472, 284, 1047
478, 266, 1016
427, 193, 1018
427, 193, 1018
404, 108, 1029
451, 58, 1027
470, 34, 1037
452, 29, 1017
393, 10, 1005
393, 10, 1005
336, 7, 1016
232, -40, 999
178, -62, 1039
202, -49, 1012
142, 3, 1001
142, 3, 1001
15, 1, 1023
-175, 7, 1024
-252, 8, 1022
-183, 46, 1047
-183, 46, 1047
-155, 61, 978
-301, -2, 1006
-515, -58, 1016
-592, -59, 1037
-538, -32, 1021
-,-,-
-9, 105, 1024
-26, 148, 1021
-26, 148, 1021
-8, 234, 1028
41, 302, 1021
36, 339, 1034
33, 325, 992
8, 330, 980
8, 330, 980
5, 351, 963
0, 332, 1003
0, 298, 1010
0, 298, 1010
-37, 188, 986
-20, 98, 973
-5, -21, 1033
-5, -21, 1033
8, -84, 1029
55, -157, 985
13, -305, 1020
1, -338, 1019
-58, -422, 1032
-12, -423, 1006
-12, -423, 998
42, -440, 998
-64, -553, 1032
-126, -608, 1035
-126, -401, 1028
-319, -490, 1020
-307, -423, 1031
-290, -383, 975
-336, -331, 1061
-332, -277, 992
-308, -231, 972
-265, -156, 1006
-168, -93, 989
-111, -18, 1054
2, 39, 1033
2, 39, 1033
110, 105, 944
199, 131, 1023
331, 178, 1016
393, 198, 1023
450, 195, 971
450, 195, 971
454, 199, 1043
463, 169, 1026
500, 147, 1009
492, 110, 1011
494, 59, 1020
497, 26, 1026
497, 26, 1026
402, -36, 1023
306, -68, 1009
279, -63, 1000
310, -48, 978
245, -47, 1031
172, -56, 1006
50, -44, 1014
50, -44, 1014
-20, -10, 1011
-36, 32, 1000
-58, 82, 1037
-162, 42, 987
-342, -11, 1064
-342, -11, 1064
-450, -3, 1021
-378, 25, 1009
-369, 34, 1051
-455, -6, 1029
-558, -76, 1030
-530, -38, 1016
-,-,-
